management,monitor,target,people,lemp_firm,export,competition,ownership,mne_country,mne_f,mne_d,degree_m,degree_nm,country,sic
2.1111112,2,2.8,1.6666666,5.32301,,6,"Family owned, family CEO",,0,0,5,0,Greece,26
1.7647059,2,1.8,1.5,5.521461,,4,Private Individuals,Germany,1,0,40,0,Greece,27
2.5,1.8,3.5999999,2.6666667,4.7874918,,1,Founder,,0,0,5,0,Greece,36
2.6111112,2.5999999,2.8,2.6666667,5.1929569,,2,Dispersed Shareholders,Germany,1,0,50,10,Greece,28
1.8333334,2.2,1.8,1.3333334,4.6051702,,0,Government,,0,0,58,0,Greece,23
1.3888888,1.8,1.6,1,5.3798971,,3,Private Individuals,,0,0,40,0,Greece,37
2.9411764,4.1999998,3.4000001,1.6666666,6.9077554,,0,"Family owned, external CEO",,0,0,10,0,Greece,22
1.7222222,2.4000001,1.4,1.3333334,6.4769726,85,0,"Family owned, external CEO",,0,0,60,10,Greece,22
2.6470587,2.8,2.4000001,2.8333333,4.9416423,,8,Founder,,0,0,50,0,Greece,20
2.8333333,2.4000001,2.5999999,3.1666667,7.6009026,,10,"Family owned, family CEO",Greece,0,1,100,0,Greece,28
2.6111112,2.8,2.5999999,2.3333333,7.1701198,80,10,"Family owned, family CEO",Greece,0,1,90,50,Greece,28
3.0555556,3.5999999,3,2.5,6.6846118,,3,Dispersed Shareholders,Greece,0,1,95,60,Greece,20
2.1111112,2,2.4000001,2,6.4676986,10,3,Dispersed Shareholders,Greece,0,1,50,10,Greece,20
2.7777777,2.4000001,3.4000001,2.3333333,6.2045579,,4,Private Individuals,,0,0,79,0,Greece,20
2.2222223,2.4000001,2.2,2.1666667,5.9914646,15,2,Private Individuals,,0,0,100,0,Greece,20
3,2.5999999,3.4000001,3.1666667,5.0751739,,4,Founder,,0,0,50,2,Greece,25
2.5555556,2.5999999,2.8,2.5,5.0751739,,1,"Family owned, family CEO",,0,0,20,0,Greece,22
3,3,2.5999999,3,4.9416423,,10,Dispersed Shareholders,,0,0,20,0,China,35
3.3888888,3,3.2,3.6666667,7.6009026,,10,Founder,,0,0,50,1,China,36
2.6666667,3,2.4000001,2.5,5.0751739,10,5,Dispersed Shareholders,Denmark/Netherlands,1,0,75,12,Republic of Ireland,20
2.3888888,2.5999999,2.4000001,2.1666667,4.8675346,,5,"Family owned, family CEO",,0,0,25,0,Republic of Ireland,20
3.3333333,3.8,3.5999999,2.5,7.6009026,0,4,Dispersed Shareholders,Netherlands,1,0,50,15,Republic of Ireland,28
2.8333333,3,3.4000001,2.3333333,5.4930615,5,3,Dispersed Shareholders,Belgium,1,0,50,5,Republic of Ireland,32
2.5555556,3,1.6,3,4.6051702,0,4,Private Individuals,,0,0,25,0,Republic of Ireland,32
1.2777778,1.6,1,1.3333334,5.521461,25,10,Dispersed Shareholders,Ireland,0,1,0,0,Republic of Ireland,20
2.6666667,3,3,2,8.2940493,0,10,Dispersed Shareholders,Netherlands,1,0,20,0,Republic of Ireland,30
2.2222223,2.2,2.2,2.6666667,5.9914646,80,10,"Family owned, family CEO",Switzerland,1,0,100,0,Republic of Ireland,35
1.7222222,2.4000001,1.4,1.6666666,5.857933,,7,Private Individuals,,0,0,2,1,Republic of Ireland,32
2.7222223,3.2,2.8,2.1666667,8.2427559,60,10,Private Equity,Netherlands,1,0,8,0,Republic of Ireland,26
2.7777777,3.2,3,2.3333333,8.0063677,85,10,Dispersed Shareholders,Ireland,0,1,100,50,Republic of Ireland,28
2.1666667,2.2,2,2.1666667,7.972466,30,3,Other,Austria,1,0,75,0,Republic of Ireland,30
1.9444444,2.5999999,2.2,1.5,5.857933,,10,Dispersed Shareholders,Sweden,1,0,15,2,Republic of Ireland,35
3.4444444,3.5999999,3.4000001,3.3333333,4.8675346,50,3,Private Individuals,Ireland,0,1,60,0,Republic of Ireland,34
2.7222223,3.5999999,2.5999999,2.1666667,7.3132205,,8,"Family owned, family CEO",Austria,1,0,33,0,Republic of Ireland,36
2.2222223,2,2.2,2.3333333,5.7037826,0,9,Founder,,0,0,50,0,Republic of Ireland,32
2.2222223,2.5999999,2.4000001,2.1666667,5.9914646,,6,Founder,,0,0,8,1,Republic of Ireland,34
3.0555556,2.5999999,3.4000001,3.1666667,7.0900769,,4,"Family owned, external CEO",Germany,1,0,2,3,Republic of Ireland,34
2.0555556,2.2,1.8,2.1666667,4.6051702,0,1,Private Equity,,0,0,15,5,Republic of Ireland,34
2.8333333,3.5999999,2.5999999,2.3333333,6.6846118,40,3,Other,US,1,0,50,15,Republic of Ireland,34
1.9444444,2.5999999,2,1.6666666,4.7874918,90,6,Managers,,0,0,20,0,Republic of Ireland,28
1.6111112,1.2,1.4,2.3333333,7.6824822,2,10,"Family owned, family CEO",,0,0,20,2,Republic of Ireland,20
1.4444444,1.6,1,1.8333334,6.2146082,,6,Managers,,0,0,1,0,Republic of Ireland,34
2.4444444,3.2,2.2,2,8.1605186,100,10,Founder,Germany,1,0,25,5,Republic of Ireland,30
1.6666666,2,1.6,1.6666666,4.6051702,,6,Private Individuals,,0,0,45,1,Republic of Ireland,20
3.4444444,3.5999999,3.4000001,3,5.4380794,100,4,Dispersed Shareholders,US,1,0,85,0,Republic of Ireland,29
2.1111112,2,2.4000001,2.3333333,4.6539602,8,10,Managers,,0,0,20,0,Republic of Ireland,27
3.5555556,3.5999999,4,3.3333333,5.7868972,,10,Private Individuals,India,1,0,100,30,Republic of Ireland,36
1.9444444,2.2,2,2,4.9126549,0,4,Managers,,0,0,71,0,Republic of Ireland,32
3.3888888,4.1999998,2.8,3.1666667,7.8240461,,10,Managers,Germany,1,0,20,2,Republic of Ireland,30
3.0555556,3.5999999,3,2.8333333,6.1527328,,10,Managers,Switzerland,1,0,70,10,Republic of Ireland,33
3.0555556,3.5999999,2.8,2.8333333,6.1092477,,5,Other,Germany,1,0,20,0,Republic of Ireland,32
2.3333333,2,2.2,2.5,5.7037826,95,1,Dispersed Shareholders,US,1,0,25,0,Republic of Ireland,35
3.6666667,4.4000001,3.5999999,2.8333333,5.267858,,3,Dispersed Shareholders,UK,1,0,75,16,Republic of Ireland,34
2.8333333,3.4000001,2.2,2.6666667,4.6051702,90,10,Dispersed Shareholders,US,1,0,10,0,Republic of Ireland,35
2.0555556,2.2,1.8,2.5,5.480639,0,10,Founder,,0,0,45,5,Republic of Ireland,32
3.1666667,3.5999999,3.4000001,2.6666667,7.8240461,75,6,Private Equity,Finland,1,0,80,0,Republic of Ireland,38
3.1666667,3.8,3.4000001,2.6666667,5.0751739,1,10,"Family owned, family CEO",,0,0,1,1,Republic of Ireland,20
2,2.2,1.4,2.1666667,5.1647859,,10,Managers,,0,0,100,,Republic of Ireland,25
3.1111112,3.4000001,3.4000001,2.6666667,7.0900769,,,Private Individuals,Germany,1,0,90,10,Republic of Ireland,36
2.5555556,2.2,2.8,2.6666667,7.6009026,,10,Other,US,1,0,50,2,Republic of Ireland,34
3.8888888,3.8,4,3.8333333,7.6009026,100,10,Dispersed Shareholders,US,1,0,90,80,Republic of Ireland,28
3.8333333,4.1999998,4.1999998,3.1666667,6.2146082,0,3,Founder,Ireland,0,1,40,0,Republic of Ireland,20
3.4444444,4,2.8,3.3333333,6.2146082,,10,Founder,Ireland,0,1,12,0,Republic of Ireland,32
3.7222223,4.1999998,4.1999998,3.1666667,7.1701198,20,2,Government,,0,0,80,3,Republic of Ireland,24
3.2222223,3.8,3.2,2.6666667,4.6051702,,2,Dispersed Shareholders,US,1,0,50,5,Republic of Ireland,35
1.7222222,1.8,1.2,2.3333333,5.2983174,,10,Founder,,0,0,30,2,Republic of Ireland,25
3.0555556,3.4000001,3,2.8333333,4.7004805,5,3,Founder,,0,0,0,0,Republic of Ireland,27
3.8333333,4.1999998,3.8,3.8333333,5.2983174,90,10,Dispersed Shareholders,France,1,0,100,1,Republic of Ireland,36
3.1111112,3.5999999,3.4000001,2.6666667,5.4380794,,10,Founder,Ireland,0,1,100,50,Republic of Ireland,28
3.2777777,3.5999999,3.4000001,3,6.0637851,100,1,"Family owned, external CEO",Germany,1,0,55,0,Republic of Ireland,28
3.2777777,3.8,2.4000001,3.3333333,5.6347895,56,10,Managers,,0,0,40,0,Republic of Ireland,36
1.9444444,1.6,1.4,2.5,4.6051702,5,3,Founder,,0,0,80,30,Republic of Ireland,36
2.8888888,2.8,2.8,3,5.7037826,0,10,"Family owned, family CEO",,0,0,50,5,Republic of Ireland,24
2.3888888,2.2,3,2.1666667,7.3132205,,5,Dispersed Shareholders,US,1,0,100,18,Republic of Ireland,38
3.3333333,3.2,3.4000001,3.5,6.1312265,95,10,"Family owned, family CEO",Ireland,0,1,93,50,Republic of Ireland,28
1.5,1.4,1.8,1.5,5.2983174,0,5,Founder,,0,0,5,10,Republic of Ireland,34
1.7222222,2.2,1,2,6.2146082,,10,Private Individuals,,0,0,70,0,Republic of Ireland,30
3.5555556,4.1999998,3.2,3.5,8.4969902,,4,Other,Ireland,0,1,90,10,Republic of Ireland,20
1.2777778,1.2,1,1.6666666,5.0106354,,5,Private Individuals,,0,0,90,8,Republic of Ireland,33
2.7222223,2.8,2.8,2.5,5.0434251,5,10,Founder,,0,0,10,5,Republic of Ireland,36
1.9444444,2.5999999,2,1.6666666,7.1701198,,6,Other,,0,0,10,0,Republic of Ireland,39
3.8333333,4.1999998,3.8,3.5,5.8861041,,4,Dispersed Shareholders,US,1,0,100,30,Republic of Ireland,38
2.6666667,3,2.5999999,2.6666667,5.5984221,0,8,Founder,Ireland,0,1,40,0,Republic of Ireland,32
3.9444444,4.1999998,4,3.6666667,6.2146082,100,4,Dispersed Shareholders,Switzerland,1,0,100,50,Republic of Ireland,28
3.0555556,3.2,3,2.8333333,6.1092477,,5,Dispersed Shareholders,Finland,1,0,70,30,Republic of Ireland,35
3.1666667,3.4000001,2.8,3,5.7037826,,5,Founder,,0,0,10,0,Republic of Ireland,25
2.8333333,3.2,2.8,2.5,5.8861041,5,4,Dispersed Shareholders,Ireland,0,1,80,0,Republic of Ireland,20
3.6111112,4.4000001,3.5999999,2.6666667,5.5606818,,1,Dispersed Shareholders,US,1,0,60,1,Republic of Ireland,39
1.7222222,1.8,1.8,1.8333334,4.7004805,,5,Managers,Ireland,0,1,50,0,Republic of Ireland,22
2.6666667,2.8,1.8,3,4.7004805,5,4,Founder,,0,0,50,25,Republic of Ireland,20
3.9444444,3.8,4.5999999,3.6666667,4.7449322,0,3,Private Individuals,,0,0,55,30,Republic of Ireland,24
3.5555556,3.5999999,3.8,3.6666667,6.1092477,0,3,Private Equity,Canada,1,0,80,10,Republic of Ireland,36
1.8888888,2,1.4,2.5,5.521461,,10,"Family owned, family CEO",,0,0,50,1,Republic of Ireland,20
1.8888888,2.4000001,1.6,1.6666666,5.0562458,,10,Other,,0,0,50,40,Republic of Ireland,34
1.8333334,2.4000001,1.8,1.6666666,5.2983174,75,4,Founder,Ireland,0,1,40,0,Republic of Ireland,34
4.3888888,4.1999998,4.5999999,4.1666665,5.857933,100,10,Dispersed Shareholders,Japan,1,0,100,70,Republic of Ireland,28
2.8333333,2.4000001,3.2,3.1666667,5.2983174,10,5,Managers,,0,0,100,5,Republic of Ireland,33
4.8888888,4.8000002,4.8000002,5,5.1357985,90,4,Dispersed Shareholders,US,1,0,80,80,Republic of Ireland,38
2.8333333,3.5999999,3.4000001,1.8333334,6.3969297,,10,Founder,,0,0,5,5,Republic of Ireland,39
2.3333333,2.4000001,2.4000001,2.3333333,4.6051702,5,10,Private Individuals,,0,0,10,0,Republic of Ireland,27
1.8333334,2,1.2,1.8333334,5.32301,,9,Founder,,0,0,30,5,Republic of Ireland,35
3.5555556,4,3.5999999,3.5,4.6051702,,4,Dispersed Shareholders,US,1,0,95,5,Republic of Ireland,28
3.2222223,3.4000001,2.5999999,3.3333333,6.6846118,,2,Dispersed Shareholders,Singapore,1,0,100,20,Republic of Ireland,35
3.6666667,3.8,3.4000001,3.8333333,5.7037826,10,10,Private Individuals,,0,0,50,20,Republic of Ireland,20
3.6666667,3.8,3.8,3.6666667,5.0562458,70,1,Managers,,0,0,17,0,Republic of Ireland,27
3.2222223,3,3,3.5,5.4595857,100,10,Founder,,0,0,100,9,Republic of Ireland,33
3.2777777,3.5999999,3.2,3.1666667,5.0106354,,2,Founder,Ireland,0,1,57,1,Republic of Ireland,30
3,3,3.4000001,2.6666667,7.6009026,,5,Dispersed Shareholders,UK,1,0,50,15,Republic of Ireland,35
2.3888888,2.8,2,2.5,4.7449322,0,10,Private Individuals,,0,0,40,0,Republic of Ireland,34
3.1666667,3.2,2.5999999,3.8333333,5.7037826,5,10,Other,,0,0,,,Republic of Ireland,30
3.3333333,3.8,2.8,3.3333333,4.8675346,0,5,Founder,,0,0,15,10,Republic of Ireland,32
3.8333333,4.4000001,3.5999999,3.6666667,5.480639,15,2,Dispersed Shareholders,US,1,0,100,7,Republic of Ireland,36
3.2222223,3.8,2.8,3.1666667,4.7004805,0,8,"Family owned, family CEO",,0,0,28,42,Republic of Ireland,32
4.2222223,4.1999998,3.8,4.3333335,4.7874918,,10,Dispersed Shareholders,US,1,0,100,50,Republic of Ireland,36
3,3.2,3,3,8.2940493,10,3,Private Individuals,,0,0,60,2,Republic of Ireland,20
2.5,2.5999999,2.5999999,2.5,6.7214255,,10,Dispersed Shareholders,Ireland,0,1,100,2,Republic of Ireland,28
3.8888888,4.1999998,4,3.5,4.9052749,100,3,Other,US,1,0,100,40,Republic of Ireland,36
4.2222223,4.5999999,4.4000001,3.6666667,5.5606818,,10,Dispersed Shareholders,Japan,1,0,100,65,Republic of Ireland,38
2.1111112,2.4000001,2,2.3333333,6.7334018,,7,"Family owned, family CEO",US,1,0,50,7,Republic of Ireland,35
4.0555553,4.4000001,4,3.6666667,5.5412636,,7,Dispersed Shareholders,Germany,1,0,100,50,Republic of Ireland,38
4.2222223,4.4000001,4.1999998,4,6.4134588,95,10,Dispersed Shareholders,US,1,0,50,20,Republic of Ireland,38
2.5555556,1.6,2.4000001,3.3333333,6.6846118,0,4,"Family owned, family CEO",,0,0,25,0,Republic of Ireland,34
3.6111112,4,3.4000001,3.5,4.6051702,95,5,Managers,,0,0,80,5,Republic of Ireland,34
4.7777777,5,4.4000001,4.8333335,8.4118328,60,10,Dispersed Shareholders,US,1,0,100,100,Republic of Ireland,35
3.5555556,4.4000001,3.4000001,3.1666667,4.6051702,100,5,Dispersed Shareholders,France,1,0,33,40,Republic of Ireland,38
4.3888888,4.8000002,4.4000001,3.8333333,6.2146082,100,10,Other,Italy/India,1,0,100,50,India,22
2,3,1.6,1.6666666,6.6200733,,10,Founder,,0,0,20,5,India,35
2.5,2.8,2.8,2,5.9914646,50,10,"Family owned, family CEO",,0,0,50,,India,22
2.5,2.8,2.4000001,2.5,5.9914646,40,10,"Family owned, family CEO",,0,0,70,,India,22
2.9444444,3.4000001,3.4000001,2.3333333,5.7037826,0,10,Other,,0,0,60,0,India,22
3.1111112,3.4000001,3.2,3,7.0900769,0,10,Other,,0,0,33,,India,22
2.3333333,2.4000001,2.5999999,2.5,5.1647859,0,10,"Family owned, family CEO",,0,0,50,,India,99
2.7222223,2.5999999,3.4000001,2.3333333,5.0106354,40,10,"Family owned, family CEO",,0,0,100,0,India,99
3,3.4000001,3.2,2.8333333,5.7037826,60,10,Founder,,0,0,25,0,India,22
2.7222223,2.5999999,2.5999999,3,6.0402546,60,10,Founder,,0,0,100,0,India,22
2.1666667,2.2,1.6,3,4.6051702,100,10,"Family owned, family CEO",,0,0,33,0,India,23
2.8333333,2.8,3,3,4.6051702,100,10,Founder,,0,0,50,0,India,23
2.8888888,3,2.5999999,3.1666667,4.7004805,0,10,Founder,,0,0,20,0,India,23
2.2777777,3,2,1.8333334,4.7095304,0,10,"Family owned, family CEO",,0,0,100,1,India,99
2.6666667,2.4000001,3,3.1666667,5.521461,,10,"Family owned, external CEO",,0,0,33,0,India,22
2.7222223,3.4000001,2.2,2.1666667,6.5510802,,10,Founder,,0,0,100,0,India,35
2.6666667,2.2,3.4000001,3,5.2983174,,4,Founder,,0,0,90,0,India,22
3.4444444,3.5999999,3.5999999,3.1666667,5.5606818,,8,Founder,,0,0,50,0,India,23
1.8235294,1.6,2.25,2,4.6051702,,10,Founder,,0,0,100,0,India,22
2.2777777,2.2,3,2.1666667,6.3969297,,10,"Family owned, family CEO",,0,0,100,10,India,23
2.2777777,2.5999999,2.2,2.1666667,4.6051702,,,Founder,,0,0,80,0,India,23
1.3888888,1,1.4,1.8333334,5.2983174,,10,"Family owned, external CEO",,0,0,100,0,India,39
2.1111112,2.4000001,2,2.3333333,6.2146082,1,10,Founder,,0,0,0,0,India,22
3.2222223,3.2,3,3.3333333,4.8675346,,10,"Family owned, family CEO",,0,0,50,1,India,22
1.9444444,2,1.8,2,4.7004805,100,10,"Family owned, family CEO",,0,0,40,0,India,22
2.4705882,2.8,2.75,2.5,5.0751739,,3,"Family owned, family CEO",,0,0,60,2,India,22
1.8888888,2,1.8,1.8333334,5.8861041,40,10,"Family owned, family CEO",,0,0,90,0,India,23
1.8888888,2,1.4,2.1666667,5.872118,50,5,"Family owned, family CEO",,0,0,20,0,India,23
2.5294118,2.5999999,2.5999999,2.5999999,5.0106354,,4,Founder,,0,0,33,5,India,22
1.8333334,1.8,1.4,2.5,5.0106354,,10,Founder,,0,0,100,5,India,22
3.2222223,3.5999999,3.5999999,3.3333333,7.0210838,,10,"Family owned, family CEO",,0,0,100,50,India,22
2.4444444,2.8,2.4000001,2.3333333,5.2983174,10,10,Founder,,0,0,0,0,India,99
1.6666666,1.4,1.8,2,4.6051702,,10,Founder,,0,0,100,0,India,22
2.7222223,3,3.2,2.1666667,6.2146082,0,10,Founder,,0,0,50,0,India,99
3.2777777,3.2,3.5999999,3.1666667,7.8240461,,9,Founder,,0,0,100,0,India,23
2.1111112,2.4000001,2.4000001,2,6.652863,,10,Founder,,0,0,75,,India,22
3.5555556,4.4000001,3.2,3.1666667,5.7037826,,10,Founder,,0,0,100,5,India,23
2.9444444,2.8,2.2,3.6666667,6.9077554,65,5,"Family owned, family CEO",,0,0,100,25,India,23
2.7777777,3.4000001,3,2.6666667,6.5510802,,,Founder,,0,0,50,5,India,22
3.5555556,4,4,3.6666667,6.9077554,,3,"Family owned, family CEO",,0,0,100,5,India,22
2.9444444,2.8,3.4000001,3.3333333,5.521461,,10,Founder,,0,0,70,0,India,99
1.5,2.5999999,1,1.1666666,5.2983174,5,10,Founder,,0,0,100,0,India,99
1.8888888,2,2.2,1.8333334,6.4769726,,10,Founder,,0,0,10,0,India,23
2.1764705,2.8,1.8,1.8,5.857933,,10,Founder,,0,0,100,0,India,23
3,4,2.5999999,2.5,6.3969297,,10,Founder,,0,0,100,5,India,22
2.1111112,2.4000001,2.2,1.6666666,6.5510802,80,10,Founder,,0,0,100,,India,22
2.2777777,3.5999999,1.6,2.1666667,5.1761498,,10,"Family owned, family CEO",,0,0,90,20,India,22
2.0555556,2.2,1.8,2.5,5.2983174,0,10,"Family owned, family CEO",,0,0,80,0,India,22
4.6666665,5,5,4,8.1605186,50,,Founder,,0,0,100,5,India,23
2.3888888,2.5999999,2.5999999,2.5,6.2146082,5,10,"Family owned, family CEO",,0,0,100,,India,22
2.3888888,2.8,2.2,2,6.2146082,8,10,"Family owned, family CEO",,0,0,100,0,India,22
2.5,2.8,2.4000001,2.6666667,5.2983174,,10,Founder,,0,0,50,0,India,23
2.2941177,2.8,2.2,2.4000001,4.8283138,,10,Founder,,0,0,100,2,India,23
2.8333333,3.4000001,1.8,3.3333333,5.7037826,100,5,Founder,,0,0,90,1,India,22
2.8333333,3.2,1.8,3.3333333,4.7874918,,3,Founder,,0,0,100,5,India,23
2.8333333,2.4000001,3,3,5.521461,,10,Private Individuals,,0,0,100,0,India,23
3.2777777,4,2.8,2.8333333,5.521461,,10,"Family owned, family CEO",,0,0,50,0,India,22
2.1111112,2.5999999,2.4000001,1.8333334,5.521461,,,Founder,,0,0,100,1,India,30
2.6470587,2.75,2.4000001,3.1666667,4.6051702,0,10,Founder,,0,0,100,0,India,23
2.8333333,3,3.4000001,2.6666667,6.3969297,,,Private Individuals,,0,0,100,5,India,22
2.4444444,2.4000001,2.5999999,2.5,5.857933,,,Founder,,0,0,50,0,India,22
2.2222223,2.5999999,2,2.5,5.7037826,90,10,Founder,,0,0,75,0,India,22
1.8888888,1.6,1.8,2.1666667,5.2983174,,,Founder,,0,0,100,20,India,22
2.1333334,2.2,2.4000001,2.3333333,6.363028,,0,Founder,,0,0,,,India,22
2.1111112,2.2,2,2.5,4.8283138,,10,Founder,,0,0,100,50,India,30
2.2777777,2.5999999,2,2.6666667,5.1929569,20,10,Founder,,0,0,100,20,India,30
2.8823528,3,3.4000001,2.4000001,7.3132205,,4,Founder,,0,0,100,30,India,23
2.8888888,3.2,2.2,3.1666667,4.7004805,,10,"Family owned, family CEO",,0,0,100,25,India,22
3.1111112,3.4000001,2.8,3.3333333,6.6200733,50,4,Founder,,0,0,85,0,India,22
2.3888888,2.8,2.4000001,2.5,5.521461,,10,Founder,,0,0,25,0,India,23
2.0588236,1.75,2.4000001,1.8333334,6.3969297,,10,Founder,,0,0,100,10,India,26
2.2777777,3.2,2.2,1.6666666,4.9052749,45,10,"Family owned, family CEO",,0,0,60,0,India,22
2.2222223,2.2,2.2,2.6666667,4.6051702,,10,"Family owned, family CEO",,0,0,0,0,India,22
2.2222223,2.2,1.8,2.6666667,4.6051702,,,Founder,,0,0,70,0,India,99
2.2941177,2.5999999,2.5999999,2.2,4.7706847,,10,Founder,,0,0,100,0,India,22
1.9444444,2,1.8,1.8333334,5.0106354,70,10,Founder,,0,0,50,,India,23
1.8888888,3,1,2,5.8861041,,10,"Family owned, family CEO",,0,0,60,10,India,22
1.6666666,2.2,1.4,1.6666666,6.2146082,0,10,"Family owned, family CEO",,0,0,100,0,India,22
3.3888888,3.5999999,3.4000001,3.1666667,5.521461,35,10,Founder,,0,0,100,0,India,22
3.1111112,3,3.5999999,2.8333333,5.4161005,,,Founder,,0,0,100,0,India,26
3.1666667,4,3,2.8333333,5.0751739,,10,Founder,,0,0,100,10,India,23
1.6666666,2,1.2,1.6666666,5.0751739,10,10,Founder,,0,0,100,5,India,23
2,2,2.4000001,2,4.6051702,,,"Family owned, external CEO",,0,0,100,0,India,22
3.7222223,4,3.8,3.6666667,6.2146082,,3,"Family owned, family CEO",,0,0,100,0,India,22
2.8666666,3.5,2.3333333,2.6666667,5.8861041,,0,Founder,,0,0,100,0,India,22
2.4444444,2.4000001,2.5999999,2.3333333,6.9226437,,,Founder,,0,0,100,0,India,23
2,2,2.2,2.1666667,4.6051702,,10,Founder,,0,0,100,0,India,23
3.1666667,3.5999999,3.2,2.8333333,5.2983174,,10,Founder,,0,0,50,0,India,22
1.4444444,1.8,1.2,1.3333334,5.521461,,10,Founder,,0,0,100,20,India,23
3.3888888,3.8,2.8,3.5,4.6051702,,10,"Family owned, family CEO",,0,0,65,50,India,22
2.4444444,2.8,2.8,2.3333333,5.9914646,,10,"Family owned, family CEO",,0,0,50,20,India,39
1.4375,1.5,1.2,1.8,4.7874918,,10,Founder,,0,0,2,0,India,23
2.7058823,2.8,2.4000001,2.8,5.2983174,,4,"Family owned, family CEO",,0,0,100,15,India,22
2.1111112,2.2,2.4000001,1.8333334,6.5510802,,10,Founder,,0,0,80,0,India,22
2.2222223,2.2,2.2,2.6666667,5.4380794,,10,Founder,,0,0,40,0,India,22
2.2777777,2.2,2.4000001,2.6666667,5.857933,10,10,Founder,,0,0,30,0,India,22
2.7777777,2.4000001,2.8,3.3333333,5.0106354,,10,"Family owned, family CEO",,0,0,100,1,India,23
2.0555556,1.6,2.4000001,2.5,4.6051702,0,10,Founder,,0,0,100,1,India,23
2.7777777,3.2,3,2.8333333,5.2983174,,10,Founder,,0,0,100,0,India,23
2,2.25,1.8,2.3333333,5.8141303,,10,"Family owned, family CEO",,0,0,100,25,India,23
1.8333334,2,1.8,2,5.521461,0,10,"Family owned, family CEO",,0,0,100,0,India,23
2,2.3333333,1.2,2.8333333,5.857933,,10,Founder,,0,0,100,5,India,23
2.3529413,3,2.4000001,2.2,5.0106354,,0,Founder,,0,0,100,2,India,22
2,2.2,1.6,2,5.2983174,10,10,Founder,,0,0,90,0,India,22
2.0555556,2.4000001,2.2,2,5.857933,,0,"Family owned, family CEO",,0,0,100,0,India,22
2.1666667,3,1.6,2.1666667,4.9767337,40,3,Founder,,0,0,50,0,India,22
2.7222223,3,2.8,2.5,5.9914646,,10,Founder,,0,0,60,10,India,22
2.8888888,3.2,2.5999999,2.6666667,5.5606818,,4,"Family owned, family CEO",,0,0,100,0,India,22
3.0555556,3.2,3.4000001,2.6666667,5.5984221,,10,"Family owned, external CEO",,0,0,100,20,India,23
2.8333333,3.4000001,2.8,2.6666667,5.2983174,,5,"Family owned, external CEO",,0,0,90,40,India,36
2.5,3.2,2.5999999,2.3333333,5.2983174,,10,Founder,,0,0,100,0,India,23
1.8333334,1.8,1.6,2.3333333,6.3099184,85,10,Founder,,0,0,100,0,India,23
2.2777777,2.5999999,2.8,2,5.1357985,0,6,Founder,,0,0,30,70,India,22
2.3333333,2.4000001,2.5999999,2.1666667,5.7838254,,10,"Family owned, family CEO",,0,0,100,2,India,23
1.3125,1,1.5,1.5,7.1701198,,10,Founder,,0,0,100,0,India,23
2.6666667,2.2,3.4000001,2.6666667,5.0106354,,10,Founder,,0,0,100,2,India,22
2.7222223,2.8,2.5999999,3,6.1841488,58,10,Founder,,0,0,100,0,India,22
2.7777777,3.4000001,2.8,2.1666667,5.857933,,10,"Family owned, external CEO",,0,0,20,0,India,23
1.8823529,1.5,2,2.3333333,6.9077554,,,"Family owned, family CEO",,0,0,100,35,India,22
3.2352941,4.25,3.2,3,5.2983174,,3,Founder,,0,0,100,5,India,22
2.5,2.75,2.4000001,2.5,5.7037826,,10,"Family owned, external CEO",,0,0,100,0,India,38
1.8333334,1.4,1.8,2.1666667,6.9077554,,10,Founder,,0,0,50,10,India,24
1.7222222,1.6,1.8,2,7.0900769,15,10,Founder,,0,0,100,50,India,24
2.1666667,2,2,2.3333333,4.9416423,,10,Founder,,0,0,100,1,India,28
1.9444444,1.6,2.5999999,2,7.2442274,,10,"Family owned, family CEO",,0,0,100,10,India,31
2.1666667,2.5999999,2.4000001,2,5.1357985,,10,"Family owned, family CEO",,0,0,5,0,India,22
1.6111112,1.6,1.6,1.8333334,4.7874918,65,10,"Family owned, family CEO",,0,0,100,0,India,22
3.3888888,4,3.5999999,2.8333333,5.1929569,,,Founder,,0,0,100,5,India,29
1,1,1,1,5.7037826,,4,Founder,,0,0,100,0,India,31
1.6666666,1.8,1.6,1.5,5.521461,1,10,"Family owned, family CEO",,0,0,60,0,India,31
1.8888888,1.4,2.4000001,2.1666667,4.7874918,,3,"Family owned, family CEO",,0,0,70,10,India,27
2.0555556,2.2,2.4000001,2,5.0106354,,10,Founder,,0,0,100,0,India,32
2.3333333,2.2,2.2,2.6666667,5.0106354,10,10,Founder,,0,0,100,0,India,32
2.1111112,2.2,2,2.1666667,5.5012584,,5,Founder,,0,0,100,24,India,24
1.9444444,2.2,1.8,2.1666667,7.4085307,,2,"Family owned, family CEO",,0,0,50,5,India,20
2.3888888,2.5999999,1.8,2.8333333,6.5510802,,4,Private Individuals,,0,0,50,20,India,34
2.1666667,2.4000001,1.8,2,6.2146082,70,10,Private Individuals,,0,0,100,0,India,34
1.9444444,3,1.4,1.3333334,6.9077554,,3,Founder,,0,0,50,0,India,32
2.1666667,2.2,1.8,2.3333333,7.3460102,10,3,"Family owned, family CEO",,0,0,10,0,India,32
2.3888888,3,2.4000001,2.3333333,5.7037826,,7,Private Individuals,,0,0,80,2,India,25
3.2222223,3.5999999,3.2,3,5.857933,0,10,Private Individuals,,0,0,100,3,India,25
